Asset Class,Asset,Sub-number,Eval. Grp 1-Block,Asset Description,    Acquis.val.,      Book val.
53000,530008137.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008138.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008139.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008140.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008141.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008142.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008144.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008145.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008146.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008147.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008148.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008149.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008150.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008151.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008152.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008153.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008155.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008156.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008157.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008158.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008159.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008160.0,0.0,B056,FOLDABLE RECTANGULAR TABLE,250.0,0.0
53000,530008172.0,0.0,B056,SINGLE SIDED MAGNETIC WHITE BO,265.0,0.0
53000,530008173.0,0.0,B056,SINGLE SIDED MAGNETIC WHITE BO,265.0,0.0
53000,530008175.0,0.0,B056,STRAIGHT MAIN TABLE SIZE 1200W,270.0,0.0
53000,530008177.0,0.0,B056,OPEN SHELF CABINET SIZE 750W x,299.0,0.0
53000,530008180.0,0.0,B056,OPEN SHELF CABINET SIZE 750W x,299.0,0.0
53000,530008181.0,0.0,B056,OPEN SHELF CABINET SIZE 750W x,299.0,0.0
53000,530008185.0,0.0,B056,NUVO CHROME ALUMINIUM HIGHBACK,660.0,0.0
53000,530008186.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008187.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008188.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008189.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008190.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008191.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008192.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008193.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008195.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008196.0,0.0,B056,NUVO CHROME ALUMINIUM LOWBACK,533.0,0.0
53000,530008197.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008198.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008199.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008200.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008201.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008202.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008203.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008204.0,0.0,B056,4 DRAWER FILLING CABINET WITH,330.0,0.0
53000,530008208.0,0.0,B056,FULL HEIGHT CUPBOARD WITH STEE,396.0,0.0
53000,530008209.0,0.0,B056,FULL HEIGHT CUPBOARD WITH STEE,396.0,0.0
53000,530008211.0,0.0,B056,FULL HEIGHT CUPBOARD WITH GLAS,649.0,0.0
53000,530008212.0,0.0,B056,FULL HEIGHT CUPBOARD C/W 3 ADJ,352.0,0.0
53000,530008213.0,0.0,B056,FULL HEIGHT CUPBOARD C/W 3 ADJ,352.0,0.0
53000,530008215.0,0.0,B056,FULL HEIGHT CUPBOARD C/W 3 ADJ,352.0,0.0
53000,530008600.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008601.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008602.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008603.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008604.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008611.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008612.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008613.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008614.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008615.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008616.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008617.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008619.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008620.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008621.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008622.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008623.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008624.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008625.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008626.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008627.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008628.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008630.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008631.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008632.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008633.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008634.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008635.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008636.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008637.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008638.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008639.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008641.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008642.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008643.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008644.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008645.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008646.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008647.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008648.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008649.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008650.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008652.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008653.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008654.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008655.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008656.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008657.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008658.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008659.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008660.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008661.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008663.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008664.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008665.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008666.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008667.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008668.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008669.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008670.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008671.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008672.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008674.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008675.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008676.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008677.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008678.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008679.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008680.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008681.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008682.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008683.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008686.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008687.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008688.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008689.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008690.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008691.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008692.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008693.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008694.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008695.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008697.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008698.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008699.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008700.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008701.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008702.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008703.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008704.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008705.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008706.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008708.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008709.0,0.0,B056,"BOLTLESS RACK (STEEL) H60"" x D",380.0,0.0
53000,530008876.0,0.0,B056,STRAIGHT MAIN TABLE (WK-RE-MT,855.0,0.0
53000,530008877.0,0.0,B056,SIDE TABLE (WK-RE-ST) 1000W x,650.0,0.0
53000,530009116.0,0.0,B056,FULL HEIGHT CUPBOARD WITH GLAS,840.0,0.0
53000,530009117.0,0.0,B056,FULL HEIGHT CUPBOARD WITH GLAS,840.0,0.0
53000,530009807.0,0.0,B056,"WOODEN TABLE - BLACK/BROWN,SIZ",700.0,0.0
53000,530009808.0,0.0,B056,METAL RED STOOLS,100.0,0.0
53000,530009809.0,0.0,B056,METAL RED STOOLS,100.0,0.0
53000,530009810.0,0.0,B056,METAL RED STOOLS,100.0,0.0
53000,530009811.0,0.0,B056,METAL RED STOOLS,100.0,0.0
53000,530009812.0,0.0,B056,METAL RED STOOLS,100.0,0.0
53000,530009814.0,0.0,B056,METAL RED STOOLS,100.0,0.0
53000,530010655.0,0.0,B056,APEX URECO STRAIGHT MAIN TABLE,853.0,0.0
53000,530010806.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010807.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010808.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010809.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010810.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010811.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010812.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010813.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010815.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010816.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010817.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010818.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010819.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010820.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010821.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010822.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010823.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010824.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010826.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010827.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010828.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010829.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010830.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010831.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010832.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010833.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010834.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010835.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010837.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010838.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010839.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010840.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010841.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010842.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010843.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010844.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010845.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010846.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010848.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010849.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010850.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010851.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010852.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010853.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010854.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010855.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010856.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010857.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010859.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010860.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010861.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010862.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010863.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010864.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010865.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010866.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010867.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010868.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010870.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010871.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010872.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010873.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010874.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010875.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010876.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010877.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010878.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010879.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010881.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010882.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010883.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010884.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010885.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010886.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010887.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010888.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010889.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010890.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010892.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010893.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010894.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010895.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010896.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010897.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010898.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010899.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010900.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010901.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010903.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010904.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010905.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010906.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010907.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010908.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010909.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010910.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010911.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010912.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010914.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010915.0,0.0,B056,BANQUET CHAIR,95.0,0.0
53000,530010916.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010917.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010918.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010919.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010920.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010921.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010922.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010923.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010925.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010926.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010927.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010928.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010929.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010930.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010931.0,0.0,B056,BANQUET TABLE,165.0,0.0
53000,530010934.0,0.0,B056,STAFF CHAIR,375.0,0.0
53000,530010939.0,0.0,B056,4D FILING CABINET,380.0,0.0
53000,530014281.0,0.0,B056,ROSTRUM,1840.0,0.0
53000,530014308.0,0.0,B056,COFFEE TABLE,389.0,0.0
53000,530014310.0,0.0,B056,WING CHAIR,898.0,0.0
53000,530014311.0,0.0,B056,WING CHAIR,898.0,0.0
53000,530014312.0,0.0,B056,MEJA KERUSI LIPAT,199.0,0.0
53000,530015435.0,0.0,B056,FULL HEIGHT GLASS CABINET DISP,1200.0,0.0
53000,530019186.0,0.0,B056,3D MOBILE PADESTAL,380.0,0.0
53000,530019867.0,0.0,B056,HGHBACK CHAIR,590.0,0.0
53000,530019871.0,0.0,B056,LOWBACK CHAIR,550.0,0.0
53000,530022323.0,0.0,B056,3 DRAWER MOBILE PEDESTAL,550.0,0.0
53000,530022325.0,0.0,B056,3 DRAWER MOBILE PEDESTAL,550.0,0.0
53000,530022326.0,0.0,B056,3 DRAWER MOBILE PEDESTAL,550.0,0.0
53000,530022336.0,0.0,B056,3 DRAWER MOBILE PEDESTAL,550.0,0.0
53000,530014153.0,0.0,B011,KERUSI ERGONOMIK,676.5,0.0
53000,530020185.0,0.0,B011,MOBILE PEDESTAL,359.0,0.0
53000,530020444.0,0.0,B018,HIGH BACK MESH CHAIR,700.0,0.0
53000,530020790.0,0.0,B018,MEDIUM BACK MESH CHAIR,530.0,0.0
53000,530020791.0,0.0,B018,MEDIUM BACK MESH CHAIR,530.0,0.0
53000,530020881.0,0.0,B018,DISCUSSION TABLE 3 PAX,570.0,0.0
53000,530020949.0,0.0,B018,DISCUSSION CHAIR,430.0,0.0
53000,530020950.0,0.0,B018,DISCUSSION CHAIR,430.0,0.0
53000,530020951.0,0.0,B018,DISCUSSION CHAIR,430.0,0.0
53000,530005311.0,0.0,B081,COAT RACK 07-08,42.0,0.0
53000,530013566.0,0.0,B081,WALLY 1SEATER SOFA,1786.0,0.0
53000,530018233.0,0.0,B081,COFFEE TABLE,620.0,0.0
53000,530020461.0,0.0,B081,HIGH BACK LEATHER CHAIR,1740.0,0.0
53000,530020826.0,0.0,B081,MEDIUM BACK LEATHER CHAIR,1030.0,0.0
53000,530020827.0,0.0,B081,MEDIUM BACK LEATHER CHAIR,1030.0,0.0
53000,530021822.0,0.0,B037,3D MOBILE PEDESTAL,100.0,0.0
53000,530021967.0,0.0,B037,MEDIUMBACK MESH CHAIR,830.0,0.0
53000,530021962.0,0.0,B037,MEDIUMBACK MESH CHAIR,830.0,0.0
53000,530005474.0,0.0,B036,VISITOR CHAIR WITH ARMREST MOD,145.5,0.0
53000,530005475.0,0.0,B036,VISITOR CHAIR WITH ARMREST MOD,145.5,0.0
53000,530010412.0,0.0,B036,4 DRAWERS FILING CABINET JENAM,270.0,0.0
53000,530016421.0,0.0,B036,SIDE RETURNED WITH CASTOR MODE,567.0,0.0
53000,530016423.0,0.0,B036,MOBILE PEDESTAL (3D) MODEL EM5,400.0,0.0
53000,530016425.0,0.0,B036,WINSOR EXECUTIVE DESK MODEL EM,833.0,0.0
53000,530016452.0,0.0,B036,HIGH CABINET - MOBILUX EM667H,910.0,0.0
53000,530017944.0,0.0,B036,HIGHBACK MESH CHAIR,708.0,0.0
53000,530012123.0,0.0,B033,SOFA (CH-ASD26-2),1819.17,0.0
53000,530012124.0,0.0,B033,CHAIR (CH-B28-FL),1759.8,0.0
53000,530012125.0,0.0,B033,VISITOR CHAIR (CH-298B) BLACK,569.61,0.0
53000,530012126.0,0.0,B033,VISITOR CHAIR (CH-298B) BLACK,569.61,0.0
53000,530012127.0,0.0,B033,SOFA (CH-ASD26-1),1012.23,0.0
53000,530012128.0,0.0,B033,SOFA (CH-ASD26-1),1012.23,0.0
53000,530013554.0,0.0,B033,HIGH CUPBOARD SWING GLASS DOOR,840.0,0.0
53000,530014512.0,0.0,B033,COFFEE TABLE-DIRECTOR'S ROOM 0,500.0,0.0
53000,530016006.0,0.0,B033,SIDE TABLE-DIRECTOR'S ROOM 05-,350.0,0.0
53000,530019177.0,0.0,B033,HIGH CABINET,755.0,0.0
53000,530022390.0,0.0,B033,PRESIDENTIAL CHAIR,684.0,0.0
53000,530022391.0,0.0,B033,PRESIDENTIAL VISITOR CHAIR,557.0,0.0
53000,530022392.0,0.0,B033,PRESIDENTIAL VISITOR CHAIR,557.0,0.0
53000,530007072.0,0.0,B034,MOBILE PEDESTAL YHM3D,110.0,0.0
53000,530007146.0,0.0,B034,SLIDING DOOR CABINET,145.0,0.0
53000,530015457.0,0.0,B034,MEJA KOPI,495.0,0.0
53000,530015458.0,0.0,B034,HIGHBACK CHAIR CH-B55HL,800.0,0.0
53000,530015572.0,0.0,B034,MEDIUMBACK CHAIR CH-B56HL,650.0,0.0
53000,530015576.0,0.0,B034,MEDIUMBACK CHAIR CH-B56HL,650.0,0.0
53000,530015763.0,0.0,B034,MAIN TABLE,1980.0,0.0
53000,530015798.0,0.0,B034,SIDE TABLE,1330.0,0.0
